...1,Time,Cycle,Phase,Cell_types,Density,Host,Genotype,Genotype_plot
122214,174.52,1,conj,A1,83591.2708663702,rifR,Ancestor,Ancestor
122228,174.54,1,conj,A1,84070.8088406165,rifR,Ancestor,Ancestor
122242,174.56,1,conj,A1,84553.0857632502,rifR,Ancestor,Ancestor
122256,174.58,1,conj,A1,85038.117071065,rifR,Ancestor,Ancestor
122270,174.6,1,conj,A1,85525.9182838128,rifR,Ancestor,Ancestor
122284,174.62,1,conj,A1,86016.505004559,rifR,Ancestor,Ancestor
122298,174.64,1,conj,A1,86509.8929200293,rifR,Ancestor,Ancestor
122312,174.66,1,conj,A1,87006.0978009682,rifR,Ancestor,Ancestor
122326,174.68,1,conj,A1,87505.1355024821,rifR,Ancestor,Ancestor
122340,174.7,1,conj,A1,88007.0219643917,rifR,Ancestor,Ancestor
122354,174.72,1,conj,A1,88511.7732115815,rifR,Ancestor,Ancestor
122368,174.74,1,conj,A1,89019.4053543401,rifR,Ancestor,Ancestor
122382,174.76,1,conj,A1,89529.9345887068,rifR,Ancestor,Ancestor
122396,174.78,1,conj,A1,90043.3771968171,rifR,Ancestor,Ancestor
122410,174.8,1,conj,A1,90559.7495472371,rifR,Ancestor,Ancestor
122424,174.82,1,conj,A1,91079.0680953045,rifR,Ancestor,Ancestor
122438,174.84,1,conj,A1,91601.3493834679,rifR,Ancestor,Ancestor
122452,174.86,1,conj,A1,92126.6100416142,rifR,Ancestor,Ancestor
122466,174.88,1,conj,A1,92654.8667874032,rifR,Ancestor,Ancestor
122480,174.9,1,conj,A1,93186.1364265993,rifR,Ancestor,Ancestor
122494,174.92,1,conj,A1,93720.43585339,rifR,Ancestor,Ancestor
122508,174.94,1,conj,A1,94257.7820507169,rifR,Ancestor,Ancestor
122522,174.96,1,conj,A1,94798.1920905886,rifR,Ancestor,Ancestor
122536,174.98,1,conj,A1,95341.6831344003,rifR,Ancestor,Ancestor
122550,175,1,conj,A1,95888.2724332497,rifR,Ancestor,Ancestor
117653,168,1,conj,A2,0,nalR,Ancestor,Ancestor
117667,168.02,1,conj,A2,0,nalR,Ancestor,Ancestor
117681,168.04,1,conj,A2,0,nalR,Ancestor,Ancestor
117695,168.06,1,conj,A2,0,nalR,Ancestor,Ancestor
117709,168.08,1,conj,A2,0,nalR,Ancestor,Ancestor
117723,168.1,1,conj,A2,0,nalR,Ancestor,Ancestor
117737,168.12,1,conj,A2,0,nalR,Ancestor,Ancestor
117751,168.14,1,conj,A2,0,nalR,Ancestor,Ancestor
